 x1,x2, x3, x4, x5, x6, x7,ÈËÊý
-3.58,-2.05,0.03,-0.79,-0.2,2.17,-1.52,0.21089
-3.58,-2.05,0.02,-0.77,-0.19,2.17,-1.52,2.17849
-3.58,-2.05,0.02,-0.76,-0.19,2.18,-1.52,-0.33567
-3.58,-2.06,0.02,-0.74,-0.19,2.18,-1.52,-0.1717
-3.58,-2.06,0.02,-0.71,-0.18,2.18,-1.53,-0.14437
-3.58,-2.06,0.02,-0.7,-0.18,2.18,-1.53,0.03326
-3.58,-2.06,0.02,-0.68,-0.18,2.18,-1.53,-0.15804
-3.58,-2.06,0.02,-0.68,-0.17,2.18,-1.53,-0.322
-3.58,-2.06,0.02,-0.68,-0.17,2.18,-1.53,0.01959
-3.58,-2.06,0.02,-0.67,-0.17,2.18,-1.53,-1.48343
-3.58,-2.07,0.02,-0.66,-0.17,2.18,-1.53,0.34753
-3.59,-2.07,0.02,-0.6,-0.16,2.18,-1.53,0.42951
-3.59,-2.07,0.02,-0.59,-0.16,2.18,-1.53,-0.37666
-3.59,-2.07,0.02,-0.58,-0.15,2.18,-1.53,2.02818
-3.59,-2.08,0.02,-0.54,-0.15,2.18,-1.53,-0.96421
-3.59,-2.08,0.01,-0.49,-0.14,2.18,-1.53,1.4543
-3.59,-2.09,0.01,-0.48,-0.13,2.18,-1.53,0.33386
-3.59,-2.09,0.01,-0.41,-0.12,2.19,-1.53,-1.1555
-3.59,-2.1,0.01,-0.31,-0.1,2.19,-1.54,-1.53809
-3.59,-2.11,0,-0.28,-0.09,2.19,-1.54,0.53882
-3.59,-2.11,0,-0.28,-0.09,2.19,-1.54,0.41585
-3.59,-2.12,0,-0.21,-0.08,2.19,-1.54,1.71392
-3.59,-2.12,0,-0.19,-0.07,2.19,-1.54,0.40218
-3.59,-2.12,0,-0.17,-0.07,2.19,-1.54,-0.64994
-3.59,-2.12,0,-0.13,-0.06,2.19,-1.54,-1.22382
-3.59,-2.13,0,-0.08,-0.05,2.2,-1.54,0.03326
-3.59,-2.13,0,-0.07,-0.05,2.2,-1.54,2.82069
-3.59,-2.13,0,-0.06,-0.05,2.2,-1.55,0.01959
-3.59,-2.14,-0.01,-0.04,-0.04,2.2,-1.55,-0.40399
-3.59,-2.14,-0.01,-0.01,-0.04,2.2,-1.55,0.04692
-3.59,-2.14,-0.01,0.01,-0.03,2.2,-1.55,1.6046
-3.59,-2.14,-0.01,0.02,-0.03,2.2,-1.55,2.64306
-3.59,-2.14,-0.01,0.02,-0.03,2.2,-1.55,0.38852
-3.59,-2.14,-0.01,0.03,-0.03,2.2,-1.55,1.93254
-3.59,-2.14,-0.01,0.04,-0.03,2.2,-1.55,1.6046
-3.59,-2.15,-0.01,0.08,-0.02,2.2,-1.55,0.18356
-3.59,-2.15,-0.01,0.1,-0.01,2.2,-1.55,0.26554
-3.59,-2.16,-0.01,0.18,0,2.2,-1.55,0.42951
-3.59,-2.16,-0.01,0.19,0,2.2,-1.55,0.64813
-3.59,-2.17,-0.02,0.23,0.01,2.21,-1.55,0.23822
-3.59,-2.17,-0.02,0.24,0.01,2.21,-1.55,2.21948
-3.6,-2.18,-0.02,0.36,0.04,2.21,-1.56,1.61827
-3.6,-2.18,-0.02,0.36,0.04,2.21,-1.56,-0.30834
-3.6,-2.18,-0.02,0.38,0.04,2.21,-1.56,-1.57908
-3.6,-2.18,-0.02,0.39,0.05,2.21,-1.56,-1.56542
-3.6,-2.19,-0.02,0.42,0.05,2.21,-1.56,0.11524
-3.6,-2.19,-0.02,0.42,0.05,2.21,-1.56,-0.03506
-3.6,-2.19,-0.03,0.43,0.05,2.21,-1.56,0.53882
-3.6,-2.19,-0.03,0.45,0.06,2.21,-1.56,0.55249
-3.6,-2.19,-0.03,0.46,0.06,2.21,-1.56,-0.58162
-3.6,-2.19,-0.03,0.48,0.07,2.21,-1.56,-0.28101
-3.6,-2.2,-0.03,0.56,0.08,2.22,-1.56,1.87788
-3.6,-2.21,-0.03,0.57,0.08,2.22,-1.56,-1.23748
-3.6,-2.21,-0.03,0.6,0.09,2.22,-1.57,-1.10084
-3.6,-2.21,-0.03,0.63,0.1,2.22,-1.57,0.73012
-3.6,-2.21,-0.03,0.65,0.1,2.22,-1.57,1.24934
-3.6,-2.21,-0.03,0.65,0.1,2.22,-1.57,-1.51076
-3.6,-2.21,-0.03,0.66,0.1,2.22,-1.57,-1.51076
-3.6,-2.22,-0.04,0.67,0.1,2.22,-1.57,1.46797
-3.6,-2.22,-0.04,0.69,0.11,2.22,-1.57,0.33386
-3.6,-2.22,-0.04,0.69,0.11,2.22,-1.57,-1.56542
-3.6,-2.22,-0.04,0.72,0.11,2.22,-1.57,0.73012
-3.6,-2.22,-0.04,0.72,0.11,2.22,-1.57,0.73012
-3.6,-2.23,-0.04,0.81,0.13,2.22,-1.57,2.04185
-3.6,-2.23,-0.04,0.84,0.14,2.22,-1.57,-0.47231
-3.6,-2.24,-0.04,0.86,0.14,2.23,-1.57,0.38852
-3.6,-2.24,-0.04,0.89,0.15,2.23,-1.57,0.3202
-3.6,-2.24,-0.04,0.91,0.15,2.23,-1.58,0.07425
-3.6,-2.24,-0.05,0.92,0.16,2.23,-1.58,-1.53809
-3.6,-2.24,-0.05,0.93,0.16,2.23,-1.58,1.09904
-3.6,-2.25,-0.05,0.93,0.16,2.23,-1.58,0.18356
-3.6,-2.25,-0.05,0.94,0.16,2.23,-1.58,0.06059
-3.6,-2.25,-0.05,0.95,0.16,2.23,-1.58,0.78477
-3.6,-2.25,-0.05,0.99,0.17,2.23,-1.58,0.04692
-3.6,-2.25,-0.05,0.99,0.17,2.23,-1.58,0.26554
-3.6,-2.26,-0.05,1.03,0.18,2.23,-1.58,-0.13071
-3.6,-2.26,-0.05,1.05,0.18,2.23,-1.58,-0.04873
-3.6,-2.27,-0.05,1.16,0.2,2.23,-1.58,-0.00773
-3.6,-2.27,-0.06,1.18,0.21,2.24,-1.58,-1.57908
-3.61,-2.29,-0.06,1.32,0.24,2.24,-1.59,1.07171
-3.61,-2.29,-0.06,1.32,0.24,2.24,-1.59,-0.45864
-3.61,-2.3,-0.06,1.39,0.25,2.24,-1.59,0.33386
-3.61,-2.3,-0.07,1.41,0.26,2.24,-1.59,0.36119
-3.61,-2.3,-0.07,1.42,0.26,2.24,-1.59,-0.84123
-3.61,-2.3,-0.07,1.44,0.26,2.24,-1.59,-0.04873
-3.61,-2.3,-0.07,1.44,0.26,2.24,-1.59,-0.03506
-3.86,1.51,1.04,-1.66,-0.67,-1.13,-0.21,0.4705
-3.86,1.51,1.03,-1.62,-0.66,-1.13,-0.22,-1.52442
-3.86,1.5,1.03,-1.61,-0.66,-1.13,-0.22,-0.49963
-3.86,1.5,1.03,-1.6,-0.65,-1.13,-0.22,-1.48343
-3.86,1.5,1.03,-1.58,-0.65,-1.13,-0.22,0.23822
-3.86,1.5,1.03,-1.57,-0.65,-1.13,-0.22,-1.46977
-3.86,1.49,1.03,-1.52,-0.64,-1.13,-0.22,-0.22636
-3.86,1.49,1.03,-1.46,-0.63,-1.13,-0.22,-0.45864
-3.86,1.49,1.03,-1.44,-0.62,-1.13,-0.22,-0.30834
-3.86,1.47,1.02,-1.31,-0.6,-1.12,-0.23,-0.39032
-3.87,1.46,1.02,-1.19,-0.57,-1.12,-0.23,0.18356
-3.87,1.45,1.01,-1.15,-0.56,-1.12,-0.23,0.42951
-3.87,1.45,1.01,-1.11,-0.55,-1.12,-0.23,0.23822
-3.87,1.45,1.01,-1.09,-0.55,-1.12,-0.23,-0.11704
-3.87,1.44,1.01,-1.07,-0.55,-1.12,-0.23,-1.48343
-3.87,1.44,1.01,-1.06,-0.54,-1.11,-0.23,0.6618
-3.87,1.44,1.01,-1.04,-0.54,-1.11,-0.23,-0.40399
-3.87,1.44,1.01,-1.04,-0.54,-1.11,-0.23,0.4705
-3.87,1.43,1.01,-0.93,-0.52,-1.11,-0.24,-1.4971
-3.87,1.42,1,-0.89,-0.51,-1.11,-0.24,0.6618
-3.87,1.42,1,-0.88,-0.51,-1.11,-0.24,-1.51076
-3.87,1.42,1,-0.87,-0.5,-1.11,-0.24,0.23822
-3.87,1.42,1,-0.87,-0.5,-1.11,-0.24,-1.48343
-3.87,1.41,1,-0.8,-0.49,-1.11,-0.24,-0.03506
-3.87,1.41,1,-0.78,-0.49,-1.11,-0.24,0.55249
-3.87,1.41,1,-0.76,-0.48,-1.11,-0.24,0.15623
-3.87,1.4,1,-0.7,-0.47,-1.1,-0.24,0.49783
-3.87,1.4,1,-0.69,-0.47,-1.1,-0.24,-0.28101
-3.87,1.4,1,-0.68,-0.46,-1.1,-0.25,-1.53809
-3.87,1.39,0.99,-0.64,-0.46,-1.1,-0.25,0.33386
-3.87,1.39,0.99,-0.62,-0.45,-1.1,-0.25,-0.55429
-3.87,1.39,0.99,-0.59,-0.45,-1.1,-0.25,0.29287
-3.87,1.38,0.99,-0.51,-0.43,-1.1,-0.25,-0.00773
-3.87,1.38,0.99,-0.51,-0.43,-1.1,-0.25,0.40218
-3.87,1.37,0.99,-0.45,-0.42,-1.1,-0.25,0.04692
-3.87,1.37,0.98,-0.4,-0.41,-1.09,-0.25,-0.18536
-3.87,1.37,0.98,-0.38,-0.4,-1.09,-0.25,0.27921
-3.87,1.36,0.98,-0.31,-0.39,-1.09,-0.26,-0.6636
-3.88,1.35,0.98,-0.24,-0.37,-1.09,-0.26,-0.19903
-3.88,1.35,0.98,-0.22,-0.37,-1.09,-0.26,-1.53809
-3.88,1.35,0.98,-0.21,-0.37,-1.09,-0.26,-0.49963
-3.88,1.34,0.97,-0.14,-0.35,-1.09,-0.26,0.26554
-3.88,1.33,0.97,-0.11,-0.35,-1.09,-0.26,2.39711
-3.88,1.33,0.97,-0.1,-0.35,-1.09,-0.26,-0.34933
-3.88,1.33,0.97,-0.09,-0.34,-1.08,-0.26,-0.36299
-3.88,1.31,0.96,0.08,-0.31,-1.08,-0.27,-0.08972
-3.88,1.31,0.96,0.08,-0.31,-1.08,-0.27,-0.03506
-3.88,1.31,0.96,0.1,-0.3,-1.08,-0.27,1.27667
-3.88,1.31,0.96,0.11,-0.3,-1.08,-0.27,1.6046
-3.88,1.31,0.96,0.11,-0.3,-1.08,-0.27,2.2878
-3.88,1.31,0.96,0.12,-0.3,-1.08,-0.27,-0.63627
-3.88,1.31,0.96,0.12,-0.3,-1.08,-0.27,1.91887
-3.88,1.31,0.96,0.13,-0.3,-1.08,-0.27,1.29034
-3.88,1.3,0.96,0.18,-0.29,-1.08,-0.27,-0.28101
-3.88,1.3,0.96,0.2,-0.28,-1.08,-0.27,0.56615
-3.88,1.29,0.96,0.25,-0.27,-1.07,-0.27,0.51149
-3.88,1.29,0.96,0.27,-0.27,-1.07,-0.27,0.23822
-3.88,1.28,0.95,0.33,-0.26,-1.07,-0.28,1.29034
-3.88,1.28,0.95,0.34,-0.26,-1.07,-0.28,0.51149
-3.88,1.27,0.95,0.44,-0.23,-1.07,-0.28,2.12383
-3.88,1.27,0.95,0.47,-0.23,-1.07,-0.28,-1.48343
-3.88,1.27,0.95,0.49,-0.22,-1.07,-0.28,-1.57908
-3.88,1.27,0.95,0.5,-0.22,-1.07,-0.28,0.53882
-3.88,1.26,0.95,0.53,-0.22,-1.07,-0.28,0.53882
-3.88,1.26,0.94,0.54,-0.21,-1.07,-0.28,0.4705
-3.88,1.26,0.94,0.55,-0.21,-1.06,-0.28,0.01959
-3.88,1.26,0.94,0.58,-0.21,-1.06,-0.28,-0.28101
-3.88,1.25,0.94,0.66,-0.19,-1.06,-0.29,-1.42878
-3.88,1.25,0.94,0.67,-0.19,-1.06,-0.29,-1.23748
-3.88,1.24,0.94,0.7,-0.18,-1.06,-0.29,-1.07352
-3.88,1.24,0.94,0.71,-0.18,-1.06,-0.29,0.15623
-3.89,1.24,0.94,0.74,-0.17,-1.06,-0.29,0.97607
-3.89,1.24,0.94,0.74,-0.17,-1.06,-0.29,0.3202
-3.89,1.24,0.94,0.75,-0.17,-1.06,-0.29,-1.53809
-3.89,1.24,0.94,0.75,-0.17,-1.06,-0.29,-1.42878
-3.89,1.23,0.94,0.77,-0.17,-1.06,-0.29,0.51149
-3.89,1.23,0.93,0.78,-0.16,-1.06,-0.29,0.26554
-3.89,1.23,0.93,0.81,-0.16,-1.06,-0.29,1.63193
-3.89,1.23,0.93,0.82,-0.16,-1.06,-0.29,-0.00773
-3.89,1.23,0.93,0.85,-0.15,-1.06,-0.29,-1.56542
-3.89,1.22,0.93,0.89,-0.14,-1.05,-0.29,-1.57908
-3.89,1.22,0.93,0.93,-0.13,-1.05,-0.3,-1.12817
-3.89,1.21,0.93,0.98,-0.12,-1.05,-0.3,0.34753
-3.89,1.21,0.93,1.01,-0.12,-1.05,-0.3,-0.04873
-3.89,1.21,0.93,1.02,-0.12,-1.05,-0.3,-1.52442
-3.89,1.21,0.93,1.02,-0.11,-1.05,-0.3,0.07425
-3.89,1.21,0.92,1.03,-0.11,-1.05,-0.3,-0.03506
-3.89,1.2,0.92,1.04,-0.11,-1.05,-0.3,0.29287
-3.89,1.2,0.92,1.04,-0.11,-1.05,-0.3,0.15623
-3.89,1.19,0.92,1.12,-0.09,-1.05,-0.3,-0.13071
-3.89,1.19,0.92,1.13,-0.09,-1.05,-0.3,0.44317
-3.89,1.19,0.92,1.14,-0.09,-1.05,-0.3,0.00593
-3.89,1.19,0.92,1.15,-0.09,-1.05,-0.3,0.6618
-3.89,1.18,0.92,1.25,-0.07,-1.04,-0.3,0.1699
-3.89,1.17,0.91,1.35,-0.05,-1.04,-0.31,2.16482
-3.89,1.17,0.91,1.35,-0.05,-1.04,-0.31,2.35612
-3.89,1.17,0.91,1.38,-0.04,-1.04,-0.31,2.00086
-3.89,1.17,0.91,1.38,-0.04,-1.04,-0.31,-0.82757
-3.89,1.16,0.91,1.41,-0.03,-1.04,-0.31,0.86675
-3.89,1.16,0.91,1.42,-0.03,-1.04,-0.31,-0.96421
-3.89,1.15,0.91,1.47,-0.02,-1.04,-0.31,-0.52696
-3.89,1.15,0.91,1.48,-0.02,-1.04,-0.31,0.08791
-3.89,1.15,0.9,1.53,-0.01,-1.03,-0.31,-0.14437
-3.89,1.15,0.9,1.54,-0.01,-1.03,-0.31,-0.36299
-3.57,1.11,0.97,-1.73,-0.57,-0.85,-0.15,0.4705
-3.57,1.1,0.97,-1.61,-0.55,-0.84,-0.16,-1.45611
-3.57,1.09,0.96,-1.59,-0.54,-0.84,-0.16,0.59348
-3.57,1.09,0.96,-1.58,-0.54,-0.84,-0.16,-1.53809
-3.57,1.09,0.96,-1.57,-0.54,-0.84,-0.16,-0.08972
-3.57,1.09,0.96,-1.55,-0.54,-0.84,-0.16,-0.0214
-3.57,1.09,0.96,-1.52,-0.53,-0.84,-0.16,0.51149
-3.57,1.09,0.96,-1.51,-0.53,-0.84,-0.16,-0.58162
-3.57,1.08,0.96,-1.5,-0.53,-0.84,-0.16,-0.69093
-3.57,1.08,0.96,-1.48,-0.52,-0.84,-0.16,0.3202
-3.57,1.08,0.96,-1.44,-0.51,-0.84,-0.16,-0.06239
-3.57,1.07,0.96,-1.38,-0.5,-0.83,-0.16,1.00339
-3.57,1.07,0.96,-1.36,-0.5,-0.83,-0.16,-1.18283
-3.57,1.06,0.95,-1.3,-0.48,-0.83,-0.17,-0.34933
-3.57,1.06,0.95,-1.25,-0.48,-0.83,-0.17,-0.39032
-3.57,1.05,0.95,-1.23,-0.47,-0.83,-0.17,0.03326
-3.57,1.05,0.95,-1.18,-0.46,-0.83,-0.17,0.56615
-3.57,1.04,0.94,-1.1,-0.44,-0.83,-0.17,0.04692
-3.57,1.04,0.94,-1.07,-0.44,-0.83,-0.17,0.53882
-3.57,1.03,0.94,-1.05,-0.43,-0.82,-0.17,-1.4971
-3.57,1.03,0.94,-1.04,-0.43,-0.82,-0.17,0.6208
-3.57,1.03,0.94,-1.03,-0.43,-0.82,-0.17,0.67546
-3.57,1.03,0.94,-1.02,-0.43,-0.82,-0.17,0.14257
-3.57,1.02,0.94,-0.96,-0.41,-0.82,-0.18,-1.53809
-3.57,1.02,0.94,-0.93,-0.41,-0.82,-0.18,0.29287
-3.58,1.02,0.94,-0.92,-0.41,-0.82,-0.18,-1.45611
-3.58,1.02,0.94,-0.89,-0.4,-0.82,-0.18,0.8121
-3.58,1.01,0.93,-0.87,-0.4,-0.82,-0.18,-1.51076
-3.58,1.01,0.93,-0.85,-0.39,-0.82,-0.18,0.34753
-3.58,1.01,0.93,-0.85,-0.39,-0.82,-0.18,-1.53809
-3.58,1.01,0.93,-0.83,-0.39,-0.82,-0.18,-0.92321
-3.58,1,0.93,-0.77,-0.37,-0.82,-0.18,-0.36299
-3.58,0.99,0.93,-0.7,-0.36,-0.81,-0.18,-1.4971
-3.58,0.99,0.93,-0.69,-0.36,-0.81,-0.18,0.49783
-3.58,0.99,0.93,-0.68,-0.36,-0.81,-0.18,-0.1717
-3.58,0.99,0.93,-0.66,-0.35,-0.81,-0.19,-1.53809
-3.58,0.99,0.93,-0.65,-0.35,-0.81,-0.19,-0.93688
-3.58,0.99,0.92,-0.63,-0.35,-0.81,-0.19,0.01959
-3.58,0.98,0.92,-0.6,-0.34,-0.81,-0.19,-0.45864
-3.58,0.98,0.92,-0.58,-0.34,-0.81,-0.19,0.37486
-3.58,0.97,0.92,-0.49,-0.32,-0.81,-0.19,-0.33567
-3.58,0.97,0.92,-0.47,-0.31,-0.81,-0.19,0.83943
-3.58,0.96,0.92,-0.43,-0.31,-0.81,-0.19,0.26554
-3.58,0.96,0.91,-0.39,-0.3,-0.8,-0.19,0.36119
-3.58,0.96,0.91,-0.37,-0.29,-0.8,-0.19,0.55249
-3.58,0.95,0.91,-0.35,-0.29,-0.8,-0.19,-1.53809
-3.58,0.95,0.91,-0.34,-0.29,-0.8,-0.2,-1.53809
-3.58,0.95,0.91,-0.3,-0.28,-0.8,-0.2,0.3202
-3.58,0.95,0.91,-0.3,-0.28,-0.8,-0.2,-0.58162
-3.58,0.94,0.91,-0.24,-0.27,-0.8,-0.2,0.8121
-3.58,0.94,0.91,-0.2,-0.26,-0.8,-0.2,0.45684
-3.58,0.94,0.91,-0.19,-0.26,-0.8,-0.2,-1.51076
-3.58,0.93,0.91,-0.18,-0.25,-0.8,-0.2,0.59348
-3.58,0.93,0.91,-0.15,-0.25,-0.8,-0.2,0.64813
-3.58,0.93,0.9,-0.13,-0.24,-0.8,-0.2,0.71645
-3.58,0.93,0.9,-0.11,-0.24,-0.8,-0.2,0.10158
-3.58,0.92,0.9,-0.08,-0.23,-0.79,-0.2,-1.05985
-3.58,0.92,0.9,-0.07,-0.23,-0.79,-0.2,-0.89589
-3.58,0.92,0.9,-0.05,-0.23,-0.79,-0.2,0.74378
-3.58,0.92,0.9,-0.03,-0.22,-0.79,-0.21,-1.14184
-3.58,0.92,0.9,-0.01,-0.22,-0.79,-0.21,0.30654
-3.58,0.91,0.9,0,-0.22,-0.79,-0.21,-0.10338
-3.59,0.9,0.9,0.09,-0.2,-0.79,-0.21,3.10763
-3.59,0.9,0.89,0.1,-0.2,-0.79,-0.21,-0.00773
-3.59,0.9,0.89,0.12,-0.19,-0.79,-0.21,1.27667
-3.59,0.9,0.89,0.13,-0.19,-0.79,-0.21,1.97353
-3.59,0.9,0.89,0.13,-0.19,-0.79,-0.21,0.88042
-3.59,0.9,0.89,0.14,-0.19,-0.79,-0.21,0.9624
-3.59,0.9,0.89,0.14,-0.19,-0.79,-0.21,0.78477
-3.59,0.89,0.89,0.19,-0.18,-0.79,-0.21,-0.00773
-3.59,0.89,0.89,0.25,-0.17,-0.78,-0.21,0.01959
-3.59,0.88,0.89,0.27,-0.16,-0.78,-0.21,0.51149
-3.59,0.88,0.89,0.28,-0.16,-0.78,-0.21,1.90521
-3.59,0.88,0.89,0.29,-0.16,-0.78,-0.21,0.15623
-3.59,0.88,0.89,0.29,-0.16,-0.78,-0.21,0.6208
-3.59,0.88,0.89,0.33,-0.15,-0.78,-0.22,-0.85489
-3.59,0.88,0.88,0.34,-0.15,-0.78,-0.22,0.37486
-3.59,0.87,0.88,0.35,-0.15,-0.78,-0.22,0.90775
-3.59,0.87,0.88,0.36,-0.14,-0.78,-0.22,-1.55175
-3.59,0.87,0.88,0.4,-0.14,-0.78,-0.22,-0.63627
-3.59,0.87,0.88,0.42,-0.13,-0.78,-0.22,-1.21016
-3.59,0.86,0.88,0.48,-0.12,-0.78,-0.22,-0.14437
-3.59,0.86,0.88,0.48,-0.12,-0.78,-0.22,-1.53809
-3.59,0.86,0.88,0.49,-0.12,-0.78,-0.22,-1.57908
-3.59,0.86,0.88,0.51,-0.11,-0.78,-0.22,-0.71826
-3.59,0.85,0.88,0.52,-0.11,-0.78,-0.22,0.11524
-3.59,0.85,0.88,0.54,-0.11,-0.78,-0.22,0.52516
-3.59,0.85,0.88,0.55,-0.1,-0.78,-0.22,-0.6636
-3.59,0.85,0.87,0.59,-0.1,-0.77,-0.22,-0.36299
-3.59,0.84,0.87,0.66,-0.08,-0.77,-0.23,-0.85489
-3.59,0.84,0.87,0.67,-0.08,-0.77,-0.23,0.92141
-3.59,0.84,0.87,0.67,-0.08,-0.77,-0.23,-1.29214
-3.59,0.84,0.87,0.68,-0.08,-0.77,-0.23,-1.26481
-3.59,0.84,0.87,0.69,-0.08,-0.77,-0.23,0.83943
-3.59,0.84,0.87,0.69,-0.07,-0.77,-0.23,0.83943
-3.59,0.83,0.87,0.71,-0.07,-0.77,-0.23,-1.21016
-3.59,0.83,0.87,0.72,-0.07,-0.77,-0.23,2.06918
-3.59,0.83,0.87,0.74,-0.06,-0.77,-0.23,-0.11704
-3.59,0.83,0.87,0.75,-0.06,-0.77,-0.23,0.64813
-3.59,0.83,0.87,0.76,-0.06,-0.77,-0.23,0.40218
-3.59,0.83,0.87,0.76,-0.06,-0.77,-0.23,-1.45611
-3.59,0.83,0.87,0.78,-0.06,-0.77,-0.23,1.33133
-3.59,0.82,0.87,0.81,-0.05,-0.77,-0.23,-0.25368
-3.59,0.81,0.86,0.92,-0.03,-0.76,-0.23,1.52262
-3.59,0.81,0.86,0.94,-0.02,-0.76,-0.23,-1.42878
-3.59,0.81,0.86,0.95,-0.02,-0.76,-0.24,-0.74558
-3.59,0.8,0.86,0.97,-0.02,-0.76,-0.24,-0.47231
-3.59,0.8,0.86,1,-0.01,-0.76,-0.24,0.34753
-3.6,0.8,0.86,1.02,-0.01,-0.76,-0.24,0.34753
-3.6,0.8,0.86,1.03,0,-0.76,-0.24,-1.57908
-3.6,0.8,0.86,1.03,0,-0.76,-0.24,0.85309
-3.6,0.8,0.86,1.04,0,-0.76,-0.24,-0.08972
-3.6,0.8,0.86,1.05,0,-0.76,-0.24,-0.58162
-3.6,0.79,0.86,1.06,0,-0.76,-0.24,0.86675
-3.6,0.79,0.85,1.1,0.01,-0.76,-0.24,-0.25368
-3.6,0.79,0.85,1.1,0.01,-0.76,-0.24,0.18356
-3.6,0.79,0.85,1.14,0.02,-0.76,-0.24,-0.48597
-3.6,0.78,0.85,1.14,0.02,-0.76,-0.24,0.71645
-3.6,0.78,0.85,1.15,0.02,-0.76,-0.24,0.55249
-3.6,0.78,0.85,1.16,0.02,-0.76,-0.24,-0.40399
-3.6,0.78,0.85,1.16,0.02,-0.76,-0.24,0.11524
-3.6,0.78,0.85,1.17,0.02,-0.76,-0.24,0.37486
-3.6,0.78,0.85,1.18,0.03,-0.76,-0.24,-1.03252
-3.6,0.78,0.85,1.19,0.03,-0.76,-0.24,0.38852
-3.6,0.78,0.85,1.2,0.03,-0.76,-0.24,0.71645
-3.6,0.78,0.85,1.2,0.03,-0.75,-0.24,2.26047
-3.6,0.77,0.85,1.24,0.04,-0.75,-0.24,-0.67726
-3.6,0.77,0.85,1.24,0.04,-0.75,-0.24,0.93507
-3.6,0.77,0.84,1.31,0.05,-0.75,-0.25,-0.63627
-3.6,0.76,0.84,1.36,0.06,-0.75,-0.25,2.23314
-3.6,0.76,0.84,1.37,0.07,-0.75,-0.25,1.83689
-3.6,0.76,0.84,1.37,0.07,-0.75,-0.25,2.84802
-3.6,0.76,0.84,1.39,0.07,-0.75,-0.25,1.97353
-3.6,0.76,0.84,1.4,0.07,-0.75,-0.25,-1.45611
-3.6,0.74,0.84,1.5,0.09,-0.75,-0.25,0.49783
-3.6,0.74,0.84,1.51,0.09,-0.75,-0.25,0.11524
-3.6,0.74,0.84,1.53,0.1,-0.74,-0.25,-0.86856
-3.6,0.74,0.84,1.54,0.1,-0.74,-0.25,-1.04619
-3.6,0.74,0.83,1.57,0.11,-0.74,-0.25,0.45684
-3.57,0.87,0.74,-1.7,-0.39,-0.94,-0.14,-0.6636
-3.57,0.86,0.73,-1.63,-0.37,-0.94,-0.14,0.51149
-3.57,0.85,0.73,-1.59,-0.37,-0.94,-0.14,-1.40145
-3.57,0.85,0.73,-1.57,-0.36,-0.94,-0.14,0.18356
-3.57,0.85,0.73,-1.56,-0.36,-0.94,-0.14,-1.56542
-3.57,0.85,0.73,-1.56,-0.36,-0.94,-0.14,-1.48343
-3.57,0.85,0.73,-1.54,-0.36,-0.93,-0.15,-1.45611
-3.57,0.85,0.73,-1.52,-0.35,-0.93,-0.15,0.36119
-3.57,0.84,0.73,-1.49,-0.35,-0.93,-0.15,-0.39032
-3.57,0.84,0.73,-1.48,-0.34,-0.93,-0.15,-0.59528
-3.57,0.83,0.72,-1.4,-0.33,-0.93,-0.15,-0.90955
-3.57,0.83,0.72,-1.34,-0.32,-0.93,-0.15,-0.69093
-3.57,0.82,0.72,-1.33,-0.31,-0.93,-0.15,1.22202
-3.57,0.8,0.71,-1.16,-0.28,-0.92,-0.16,0.51149
-3.57,0.8,0.71,-1.12,-0.27,-0.92,-0.16,0.40218
-3.57,0.79,0.71,-1.05,-0.26,-0.92,-0.16,0.29287
-3.57,0.79,0.71,-1.03,-0.25,-0.92,-0.16,-1.48343
-3.57,0.79,0.71,-1.02,-0.25,-0.92,-0.16,0.67546
-3.57,0.79,0.71,-1.01,-0.25,-0.92,-0.16,0.83943
-3.57,0.79,0.71,-1,-0.25,-0.92,-0.16,0.64813
-3.58,0.78,0.7,-0.91,-0.23,-0.92,-0.16,0.37486
-3.58,0.77,0.7,-0.89,-0.22,-0.91,-0.17,-1.42878
-3.58,0.77,0.7,-0.85,-0.21,-0.91,-0.17,-1.51076
-3.58,0.77,0.7,-0.83,-0.21,-0.91,-0.17,-1.53809
-3.58,0.77,0.7,-0.82,-0.21,-0.91,-0.17,0.45684
-3.58,0.76,0.7,-0.74,-0.19,-0.91,-0.17,0.34753
-3.58,0.76,0.7,-0.72,-0.19,-0.91,-0.17,0.12891
-3.58,0.75,0.69,-0.68,-0.18,-0.91,-0.17,-1.56542
-3.58,0.75,0.69,-0.67,-0.18,-0.91,-0.17,0.3202
-3.58,0.75,0.69,-0.66,-0.17,-0.91,-0.17,-0.25368
-3.58,0.74,0.69,-0.63,-0.17,-0.91,-0.17,-0.77291
-3.58,0.74,0.69,-0.61,-0.16,-0.91,-0.17,0.04692
-3.58,0.74,0.69,-0.59,-0.16,-0.91,-0.17,-1.10084
-3.58,0.74,0.69,-0.58,-0.16,-0.91,-0.17,-0.28101
-3.58,0.74,0.69,-0.58,-0.16,-0.91,-0.17,0.23822
-3.58,0.74,0.69,-0.55,-0.15,-0.9,-0.18,-0.03506
-3.58,0.72,0.68,-0.4,-0.12,-0.9,-0.18,0.26554
-3.58,0.72,0.68,-0.39,-0.12,-0.9,-0.18,0.56615
-3.58,0.71,0.68,-0.36,-0.11,-0.9,-0.18,0.33386
-3.58,0.71,0.68,-0.35,-0.11,-0.9,-0.18,0.52516
-3.58,0.71,0.68,-0.32,-0.1,-0.9,-0.18,0.03326
